wine_upc,item_desc_truth,brand_family_truth,size_truth,color_truth,Period Descriptions,$,$ YA,9 Liter Equivs,9 Liter Equivs YA,Units,Units YA,Max Item %ACV Reach Where Dist WINE,Max Item %ACV Reach YA Where Dist WINE,$ Per Point of Max Item ACV,# Stores,# Stores Selling,$ per Store Selling,arp_truth,arp_ly_truth,prestige_truth
647582801079,VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE REM SIZE,VEUVE CLICQUOT,REM SIZE,WHITE,Latest 52 Wks,0.00,7737.00,0.00,3.00,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$2579.0,
827582862292,SALON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,SALON,1.5L,WHITE,Latest 52 Wks,0.00,27799.91,0.00,0.50,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$9266.64,
63343810395,GH MUMM GRAND CORDON 750ML,GH MUMM,750ML,WHITE,Latest 52 Wks,0.00,1120.88,0.00,1.64,0.00,20.00,0.00%,0.00%,0.00,0,0,0.00,,$56.99,
358646000566,PIERRE PETERS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT FRANCE 750ML,PIERRE PETERS,750ML,WHITE,Latest 52 Wks,0.00,440.95,0.00,0.42,0.00,5.00,0.00%,0.00%,0.00,0,0,0.00,,$88.19,
8838811172,NICOLAS FEUILLATTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 187ML,NICOLAS FEUILLATTE,187ML,WHITE,Latest 52 Wks,0.00,153.89,0.00,0.23,0.00,11.00,0.00%,0.00%,0.00,0,0,0.00,,$13.99,
355477004646,GODME PERE ET FILS SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,GODME PERE ET FILS,750ML,WHITE,Latest 52 Wks,0.00,359.07,0.00,0.25,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$119.69,
355477000507,DOMAINE BRUNO GOBILLARD SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DOMAINE BRUNO GOBILLARD,750ML,WHITE,Latest 52 Wks,0.00,435.18,0.00,1.02,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$35.7,
347582820682,CHAMPAGNE GEOFFROY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE GEOFFROY,750ML,WHITE,Latest 52 Wks,0.00,76.49,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$76.49,
8811255605,MOET & CHANDON VINTAGE 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,0.00,676.91,0.00,0.75,0.00,9.00,0.00%,0.00%,0.00,0,0,0.00,,$75.21,
85283210487,GH MUMM GRAND CORDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE REM SIZE,GH MUMM,REM SIZE,WHITE,Latest 52 Wks,0.00,979.98,0.00,1.33,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$489.99,
337582870043,AGRAPART & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,AGRAPART & FILS,750ML,WHITE,Latest 52 Wks,0.00,5738.38,0.00,10.32,0.00,124.00,0.00%,0.00%,0.00,0,0,0.00,,$46.33,
89859800101,KARMA SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE CALIFORNIA STATE 187ML 4PK,KARMA,187ML,WHITE,Latest 52 Wks,0.00,44.97,0.00,0.25,0.00,3.00,0.00%,0.00%,0.00,0,0,0.00,,$14.99,
8811255105,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,0.00,42507.43,0.00,52.20,0.00,626.00,0.00%,0.00%,0.00,0,0,0.00,,$67.87,
837582843795,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,0.00,49323.23,0.00,27.67,0.00,332.00,0.00%,0.00%,0.00,0,0,0.00,,$148.56,Prestige
347582814939,EGLY-OURIET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,EGLY-OURIET,750ML,WHITE,Latest 52 Wks,0.00,12968.99,0.00,11.38,0.00,137.00,0.00%,0.00%,0.00,0,0,0.00,,$94.99,
8175383513,MOET & CHANDON BRUT VNTG SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 187ML 6PK,MOET & CHANDON,187ML,WHITE,Latest 52 Wks,0.00,28996.35,0.00,45.50,0.00,365.00,0.00%,0.00%,0.00,0,0,0.00,,$79.44,
370012472022,LINARD-GONTIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,LINARD-GONTIER,750ML,WHITE,Latest 52 Wks,0.00,42.45,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$42.45,
8175382740,MERCIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MERCIER,750ML,WHITE,Latest 52 Wks,0.00,34.99,0.00,0.08,0.00,1.00,0.00%,0.00%,0.00,0,0,0.00,,$34.99,
74773612861,JEAN MILAN SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,JEAN MILAN,750ML,WHITE,Latest 52 Wks,0.00,82.40,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$41.2,
337582830061,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,PIPER-HEIDSIECK,1.5L,WHITE,Latest 52 Wks,0.00,30969.47,0.00,3.33,0.00,20.00,0.00%,0.00%,0.00,0,0,0.00,,$1548.47,
89744345677,POL ROGER SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 750ML,POL ROGER,750ML,WHITE,Latest 52 Wks,0.00,599.76,0.00,0.67,0.00,8.00,0.00%,0.00%,0.00,0,0,0.00,,$74.97,
304961000411,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,731.03,0.00,1.02,0.00,12.00,0.00%,0.00%,0.00,0,0,0.00,,$59.97,
8175381709,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,0.00,319.96,0.00,0.33,0.00,4.00,0.00%,0.00%,0.00,0,0,0.00,,$79.99,
63343830731,PERRIER JOUET GRAND BRUT 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,0.00,102.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$51.49,
8175383053,MOET & CHANDON BRUT VNTG SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 187ML 6PK VAP,MOET & CHANDON,187ML,WHITE,Latest 52 Wks,0.00,48240.50,0.00,76.49,0.00,614.00,0.00%,0.00%,0.00,0,0,0.00,,$78.62,
8954035080,LANSON BLACK LABEL 750ML,LANSON,750ML,WHITE,Latest 52 Wks,0.00,711.17,0.00,1.60,0.00,19.00,0.00%,0.00%,0.00,0,0,0.00,,$36.99,
837582852303,CHAMPAGNE CHRISTOPHE BARON SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 1.5L,CHAMPAGNE CHRISTOPHE BARON,1.5L,WHITE,Latest 52 Wks,0.00,776.25,0.00,0.33,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$388.13,
325843810000,LAURENT-PERRIER ROSE 750ML,LAURENT-PERRIER,750ML,PINK,Latest 52 Wks,0.00,4781.47,0.00,4.62,0.00,55.00,0.00%,0.00%,0.00,0,0,0.00,,$86.31,
7789053815,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,0.00,8643.67,0.00,11.08,0.00,133.00,0.00%,0.00%,0.00,0,0,0.00,,$64.99,
647582801064,BOLLINGER SPECIAL CHAMPAGNE 1.5L,BOLLINGER,1.5L,WHITE,Latest 52 Wks,0.00,20033.88,0.00,13.58,0.00,163.00,0.00%,0.00%,0.00,0,0,0.00,,$122.91,
1098601114,PERRIER JOUET GRAND BRUT 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,172864.22,0.00,234.97,0.00,2820.00,0.00,0.00%,0.00%,458525.78,237524,342,505.94,$61.31,,
7149625820,BILLECART-SALMON EXTRA BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,14685.89,0.00,11.25,0.00,135.00,0.00,0.00%,0.00%,203970.69,237524,49,297.15,$108.78,,
7789055759,POMMERY GRAND CRU SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,45912.22,11748.50,48.17,12.50,578.00,150.00,0.00%,0.00%,147627.72,237524,34,1342.78,$79.43,$78.32,
7789056466,MOET & CHANDON VINTAGE ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,4919.59,119.99,3.42,0.08,41.00,1.00,0.00%,0.00%,32797.27,237524,18,273.31,$119.99,$119.99,
8175331049,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 26 Wks,46.29,0.00,0.08,0.00,1.00,0.00,0.00%,0.00%,46290.00,237500,1,46.29,$46.29,,
8175380069,VEUVE CLICQUOT VINTAGE 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 26 Wks,360.42,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,180210.00,237500,2,180.21,$120.14,,
8175380100,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,80000.98,0.00,31.42,0.00,377.00,0.00,0.00%,0.00%,402014.97,237524,134,595.57,$212.2,,Prestige
8175380255,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,KRUG,375ML,PINK,Latest 52 Wks,0.00,27299.23,0.00,4.21,0.00,101.00,0.00%,0.00%,0.00,0,0,0.00,,$269.99,
8175381008,DOM RUINART ROSE 750ML,RUINART,750ML,PINK,Latest 52 Wks,315.99,631.98,0.08,0.17,1.00,2.00,0.00%,0.00%,157995.00,237524,1,315.99,$315.99,$315.99,
8175382561,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,55.79,0.00,0.08,0.00,1.00,0.00,0.00%,0.00%,27895.00,237524,1,55.79,$55.79,,
8175382888,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,3050.99,1745.97,0.33,0.33,4.00,4.00,0.00%,0.00%,305099.00,237524,4,762.75,$762.75,$436.49,
8175383048,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 26 Wks,0.00,819.98,0.00,0.17,0.00,2.00,0.00%,0.00%,0.00,0,0,0.00,,$409.99,
8175383564,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,19611.68,8451.37,3.67,1.75,44.00,21.00,0.00%,0.00%,891440.00,237524,18,1089.54,$445.72,$402.45,
8175383660,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,305601.28,7786.32,131.04,3.33,1572.00,40.00,1.00%,0.00%,493701.58,237524,316,967.32,$194.34,$194.66,Prestige
8175383749,KRUG GRANDE CUVEE 750ML,KRUG,750ML,WHITE,Latest 52 Wks,398487.22,0.00,114.23,0.00,1371.00,0.00,1.00%,0.00%,785970.85,237524,283,1408.80,$290.71,,Prestige
8175383775,VEUVE CLICQUOT VINTAGE ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,41686.50,0.00,33.30,0.00,400.00,0.00,0.00%,0.00%,193890.69,237524,74,561.39,$104.33,,
8175383788,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,105160.02,0.00,175.99,0.00,2112.00,0.00,0.00%,0.00%,319635.33,237524,326,322.95,$49.79,,
8175383836,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,740295.98,131604.02,1243.85,221.33,14926.00,2656.00,0.00%,0.00%,2073658.20,237524,720,1027.86,$49.6,$49.55,
8175383837,MOET & CHANDON ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,137259.79,0.00,180.90,0.00,2171.00,0.00,0.00%,0.00%,741944.81,237524,332,412.85,$63.23,,
8175383838,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,1538609.55,0.00,2628.07,0.00,31537.00,0.00,2.00%,0.00%,702240.78,237524,1486,1035.10,$48.79,,
8175383884,MOET & CHANDON IMPERIAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 187ML 6PK,MOET & CHANDON,187ML,WHITE,Latest 52 Wks,16067.59,0.00,24.19,0.00,194.00,0.00,0.00%,0.00%,472576.18,237524,22,719.04,$82.82,,
8175383889,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,1070164.93,0.00,1851.01,0.00,22212.00,0.00,0.00%,0.00%,3615422.06,237524,443,2414.77,$48.18,,
8427900803,JACQUES BARDELOT CHAMPAGNE 1.5L,JACQUES BARDELOT,1.5L,WHITE,Latest 52 Wks,48939.72,0.00,99.17,0.00,595.00,0.00,1.00%,0.00%,87548.69,237524,162,301.20,$82.25,,
8487818200,LAURENT-PERRIER GRAND SIECLE 1.5L,LAURENT-PERRIER,1.5L,WHITE,Latest 52 Wks,11709.89,0.00,3.33,0.00,20.00,0.00,0.00%,0.00%,487912.08,237524,14,818.42,$585.49,,Prestige
8487819980,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,84699.41,0.00,29.17,0.00,350.00,0.00,0.00%,0.00%,460322.88,237524,112,759.24,$242.0,,Prestige
8700030009,PERRIER JOUET GRAND BRUT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,PERRIER JOUET,1.5L,WHITE,Latest 52 Wks,389.97,0.00,0.50,0.00,3.00,0.00,0.00%,0.00%,55710.00,237524,1,389.97,$129.99,,
8941911115,SALON 750ML,SALON,750ML,WHITE,Latest 52 Wks,115122.36,0.00,8.00,0.00,96.00,0.00,0.00%,0.00%,1918706.00,237524,36,3197.84,$1199.19,,Prestige
8974432013,POL ROGER WINSTON CHURCHILL 750ML,POL ROGER,750ML,WHITE,Latest 52 Wks,121399.15,63487.02,29.38,16.17,353.00,194.00,0.00%,0.00%,452981.89,237524,154,786.27,$344.3,$327.11,Prestige
63343830515,PERRIER JOUET GRAND BRUT 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,223.96,0.00,0.33,0.00,4.00,0.00,0.00%,0.00%,223960.00,237524,1,223.96,$55.99,,
63533401431,TSARINE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,TSARINE,750ML,WHITE,Latest 52 Wks,2237.93,0.00,2.49,0.00,30.00,0.00,0.00%,0.00%,559482.00,237524,30,75.01,$74.98,,
66494100261,CANARD-DUCHENE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CANARD-DUCHENE,750ML,WHITE,Latest 52 Wks,27245.69,37650.39,39.43,54.01,473.00,648.00,0.00%,0.00%,534229.16,237524,45,601.25,$57.58,$58.09,
66750500036,PIPER-HEIDSIECK SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,PIPER-HEIDSIECK,1.5L,WHITE,Latest 52 Wks,16929.14,7123.72,26.15,9.85,157.00,59.00,0.00%,0.00%,457544.43,237524,48,351.54,$107.9,$120.56,
66750500041,PIPER-HEIDSIECK CHAMPAGNE 375ML,PIPER-HEIDSIECK,375ML,WHITE,Latest 52 Wks,83684.75,52336.85,109.47,70.34,2627.00,1688.00,1.00%,0.00%,83936.56,237524,457,183.31,$31.85,$31.0,
69274300392,LANSON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,LANSON,375ML,PINK,Latest 52 Wks,21815.99,16048.81,22.92,18.98,550.00,456.00,0.00%,0.00%,298849.12,237524,142,153.76,$39.66,$35.23,
73459915155,LOUIS ROEDERER VINTAGE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,9221.65,1556.59,7.42,1.33,89.00,16.00,0.00%,0.00%,53927.78,237524,36,256.16,$103.61,$97.29,
73459940445,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,225151.23,0.00,325.83,0.00,3910.00,0.00,0.00%,0.00%,507097.36,237524,500,450.23,$57.58,,
73459941435,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,190292.87,27585.82,278.69,33.78,3344.00,405.00,0.00%,0.00%,465263.73,237524,241,788.06,$56.9,$68.06,
73459942435,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,47443.45,1724.74,61.09,2.08,733.00,25.00,0.00%,0.00%,263574.73,237524,187,254.08,$64.72,$68.99,
73459960155,LOUIS ROEDERER SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,LOUIS ROEDERER,750ML,PINK,Latest 52 Wks,97459.57,126263.08,92.34,126.67,1108.00,1520.00,0.00%,0.00%,245490.11,237524,241,404.84,$87.96,$83.07,
73459970155,LOUIS ROEDERER CRISTAL 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,739338.94,0.00,167.72,0.00,2013.00,0.00,1.00%,0.00%,1250996.51,237524,456,1623.08,$367.35,,Prestige
73459972155,LOUIS ROEDERER CRISTAL 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,250980.02,0.00,55.10,0.00,661.00,0.00,0.00%,0.00%,980390.68,237524,229,1097.76,$379.56,,Prestige
73463002011,BEAUMONT DES CRAYERES SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BEAUMONT DES CRAYERES,750ML,WHITE,Latest 52 Wks,247.13,0.00,0.59,0.00,7.00,0.00,0.00%,0.00%,20594.50,237524,7,34.98,$34.98,,
74773612862,JEAN MILAN SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,JEAN MILAN,750ML,WHITE,Latest 52 Wks,535.11,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,1.00,237524,3,177.72,$179.87,,
81074602031,MICHEL TRIBAUT SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,MICHEL TRIBAUT,750ML,WHITE,Latest 52 Wks,12758.42,707.96,19.40,1.17,233.00,14.00,0.00%,0.00%,579928.32,237524,14,910.60,$54.81,$50.57,
81216102004,GASTON CHIQUET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,GASTON CHIQUET,375ML,WHITE,Latest 52 Wks,29951.56,12900.43,37.73,15.75,905.00,378.00,0.00%,0.00%,129101.53,237524,78,382.50,$33.08,$34.12,
85000838713,CHARLES ELLNER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES ELLNER,750ML,WHITE,Latest 52 Wks,15488.76,10744.85,36.09,33.02,433.00,396.00,0.00%,0.00%,191219.23,237524,106,145.59,$35.76,$27.12,
85673600220,BEAU JOIE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,BEAU JOIE,750ML,PINK,Latest 52 Wks,89790.68,106777.35,68.72,72.46,825.00,870.00,1.00%,1.00%,140517.49,237524,325,276.37,$108.89,$122.8,
88487819930,LAURENT-PERRIER ROSE 750ML,LAURENT-PERRIER,750ML,PINK,Latest 52 Wks,103703.18,0.00,90.70,0.00,1088.00,0.00,0.00%,0.00%,3575971.55,237524,64,1631.68,$95.28,,
89991100053,PALMER & CO SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,PALMER & CO,750ML,PINK,Latest 52 Wks,80785.34,15526.78,102.91,18.03,1235.00,216.00,0.00%,0.00%,531482.48,237524,207,389.54,$65.42,$71.76,
311394620357,BILLECART-SALMON EXTRA BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,113335.46,0.00,92.46,0.00,1110.00,0.00,1.00%,0.00%,166425.05,237524,271,417.83,$102.14,,
311394620383,BILLECART-SALMON CUVEE NICOLAS 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,65811.54,3844.88,24.12,1.47,289.00,18.00,0.00%,0.00%,430140.78,237524,111,594.23,$227.42,$217.8,Prestige
311394620965,BILLECART-SALMON CHAMPAGNE BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,28569.46,516.55,21.26,0.44,255.00,5.00,0.00%,0.00%,264532.03,237524,85,337.72,$112.01,$98.94,
335237001070,POMMERY SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 187ML 4PK,POMMERY,187ML,PINK,Latest 4 Wks,79.99,0.00,0.08,0.00,1.00,0.00,0.00%,0.00%,79990.00,237519,1,79.99,$79.99,,
335237300091,POMMERY CHAMPAGNE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,151230.31,0.00,247.42,0.00,2969.00,0.00,0.00%,0.00%,577214.92,237524,27,5601.12,$50.94,,
337582834455,ULYSSE COLLIN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,ULYSSE COLLIN,750ML,WHITE,Latest 26 Wks,4283.91,0.00,0.74,0.00,9.00,0.00,0.00%,0.00%,389446.45,237500,3,1438.04,$479.99,,
337582876681,BERECHE & FILS SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,BERECHE & FILS,750ML,WHITE,Latest 52 Wks,279.98,0.00,0.17,0.00,2.00,0.00,0.00%,0.00%,279980.00,237524,1,279.98,$139.99,,
337582892520,BERECHE & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BERECHE & FILS,750ML,WHITE,Latest 52 Wks,162.37,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,162370.00,237524,1,255.70,$54.12,,
347582806959,ROSES DE JEANNE SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,ROSES DE JEANNE,750ML,WHITE,Latest 52 Wks,1755.00,1500.00,0.50,0.50,6.00,6.00,0.00%,0.00%,1755000.00,237524,1,1755.00,$292.5,$250.0,
347582811346,CHARTOGNE-TAILLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARTOGNE-TAILLET,750ML,WHITE,Latest 52 Wks,2039.83,0.00,1.42,0.00,17.00,0.00,0.00%,0.00%,145702.14,237524,13,156.91,$119.99,,
347582831747,PIERRE PETERS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 3L,PIERRE PETERS,3L,WHITE,Latest 4 Wks,1436.25,0.00,1.00,0.00,3.00,0.00,0.00%,0.00%,1.00,237519,3,479.87,$479.87,,
347582831956,BERTRAND-DELESPIERRE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,BERTRAND-DELESPIERRE,1.5L,WHITE,Latest 52 Wks,2855.52,0.00,3.97,0.00,24.00,0.00,0.00%,0.00%,259593.09,237524,3,948.36,$119.98,,
347582841095,BERECHE & FILS SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,BERECHE & FILS,750ML,WHITE,Latest 26 Wks,450.00,0.00,0.17,0.00,2.00,0.00,0.00%,0.00%,225000.00,237500,1,650.29,$225.0,,
347582857543,ALAIN VINCEY SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,ALAIN VINCEY,750ML,PINK,Latest 52 Wks,3147.10,0.00,5.78,0.00,69.00,0.00,0.00%,0.00%,786775.00,237524,10,324.88,$45.35,,
347582858322,BILLECART-SALMON CUVEE NICOLAS 750ML,BILLECART-SALMON,750ML,WHITE,Latest 4 Wks,6939.50,0.00,3.31,0.00,40.00,0.00,0.00%,0.00%,6939503.00,237519,10,699.97,$174.99,,Prestige
347582894771,PIERRE GIMONNET & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 1.5L,PIERRE GIMONNET & FILS,1.5L,WHITE,Latest 52 Wks,386.36,0.00,0.50,0.00,3.00,0.00,0.00%,0.00%,1.00,237524,3,128.32,$129.87,,
351647093000,FRANCK BONVILLE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,FRANCK BONVILLE,750ML,PINK,Latest 26 Wks,176.97,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,44242.50,237500,3,58.99,$58.99,,
351812000040,CHARLES MIGNON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,CHARLES MIGNON,750ML,PINK,Latest 26 Wks,229.97,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,32852.86,237500,2,114.99,$76.66,,
351812000174,CHARLES MIGNON SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES MIGNON,750ML,WHITE,Latest 52 Wks,32210.55,12784.11,74.78,28.41,897.00,341.00,0.00%,0.00%,370236.16,237524,136,237.07,$35.9,$37.51,
352167000013,PHILIPPE FOURRIER SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,PHILIPPE FOURRIER,750ML,PINK,Latest 52 Wks,20409.64,4455.16,44.56,8.92,535.00,107.00,0.00%,0.00%,219458.47,237524,71,286.51,$38.17,$41.64,
352167000015,PHILIPPE FOURRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PHILIPPE FOURRIER,750ML,WHITE,Latest 52 Wks,32232.08,7224.70,72.57,15.50,871.00,186.00,0.00%,0.00%,358134.21,237524,69,468.28,$37.01,$38.84,
357582835252,CHAMPAGNE WARIS HUBERT SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,CHAMPAGNE WARIS HUBERT,750ML,WHITE,Latest 52 Wks,239.97,0.00,0.25,0.00,3.00,0.00,0.00%,0.00%,47994.00,237524,2,119.99,$79.99,,
357582838065,BRICE SPK CHAMPAGNE RED RED EXTRA BRUT CHAMPAGNE FRANCE 750ML,BRICE,750ML,WHITE,Latest 52 Wks,749.90,0.00,0.83,0.00,10.00,0.00,0.00%,0.00%,149980.00,237524,3,249.97,$74.99,,
357582838668,JCB SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,JCB,750ML,WHITE,Latest 52 Wks,1249.83,0.00,1.42,0.00,17.00,0.00,0.00%,0.00%,156228.75,237524,9,138.87,$73.52,,
357582839275,GOSSET SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,GOSSET,750ML,PINK,Latest 52 Wks,399.98,0.00,0.17,0.00,2.00,0.00,0.00%,0.00%,99995.00,237524,2,199.99,$199.99,,
