Nielsen Item Names,Nielsen Item Names ID,Brand Families,Colors,Sizes,Period Descriptions, $, $ YA, 9 Liter Equivs, 9 Liter Equivs YA,Units,Units LY, %ACV Reach Where Dist NON ALCOHOLIC, %ACV Reach Where Dist YA NON ALCOHOLIC, $ Per Point of ACV,# Stores,# Stores Selling,$ per Store Selling,GT,# Stores Last Period,# Stores Selling Last Period,$ per Store Selling Last Period,Prestige,ARP,ARP LY,ACV Calc
COLLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,85070900251,COLLET,WHITE,750ML,Latest 4 Wks,1612.525,4489.375,1.045,2.884,12.546,34.613,0.00014,0.00012,115180.3571,261443.248,9.542,168.9923496,TOTAL,261123,10,130.97,,129.98,153.32,0.00%
NICOLAS FEUILLATTE RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,8858600391,NICOLAS FEUILLATTE,WHITE,1.5L,Latest 52 Wks,22964.191,54401.882,42.645,87.798,255.871,526.79,0.00118,0.00148,194611.7881,260960.495,81.343,282.3130571,TOTAL,260885,81,286.55,,,168.27,
NICOLAS FEUILLATTE RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,8858600391,NICOLAS FEUILLATTE,WHITE,1.5L,Latest 26 Wks,11008.591,6162.91,21.645,10.667,129.871,64,0.00075,0.00057,146781.2133,261037.091,54.034,203.734519,TOTAL,260922,58,206.19,,70.06,,0.01%
NICOLAS FEUILLATTE RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,8858600391,NICOLAS FEUILLATTE,WHITE,1.5L,Latest 13 Wks,3821.48,3038.74,7.328,5.167,43.97,31,0.00035,0.00039,109185.1429,261185.275,32.124,118.9602789,TOTAL,260997,39,149.46,,64.45,,0.01%
NICOLAS FEUILLATTE RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,8858600391,NICOLAS FEUILLATTE,WHITE,1.5L,Latest 4 Wks,354.97,605.09,0.5,1,3,6,0.00008,0.00009,44371.25,261443.248,2,177.485,TOTAL,261123,7,142.84,,58.62,,0.01%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175383257,VEUVE CLICQUOT,WHITE,750ML,Latest 52 Wks,22789.809,192699.906,30.093,279.963,361.121,3359.562,0.00044,0.00066,517950.2045,260960.495,52.773,431.8460008,TOTAL,260885,52,464.63,,84.15,,0.01%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175383257,VEUVE CLICQUOT,WHITE,750ML,Latest 26 Wks,3335.649,13288.993,3.588,15.273,43.059,183.271,0.00014,0.00022,238260.6429,261037.091,15.71,212.3264799,TOTAL,260922,25,154.53,,76.35,66.28,0.02%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175383257,VEUVE CLICQUOT,WHITE,750ML,Latest 13 Wks,2306.397,7915.107,2.445,9.126,29.346,109.508,0.00005,0.00022,461279.4,261185.275,11.187,206.1676053,TOTAL,260997,10,150.96,,73.72,66.28,0.02%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175383257,VEUVE CLICQUOT,WHITE,750ML,Latest 4 Wks,760.912,2437.728,0.821,2.722,9.85,32.669,0.00004,0.00014,190228,261443.248,10.049,75.72017116,TOTAL,261123,10,78.62,,69.99,66.28,0.00%
MONTAUDON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,65758200005,MONTAUDON,PINK,750ML,Latest 52 Wks,22568.551,10390.673,44.721,19.309,536.648,231.71,0.00038,0.00038,593909.2368,260960.495,61.303,368.1475784,TOTAL,260885,61,376.33,,,63.00,
MONTAUDON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,65758200005,MONTAUDON,PINK,750ML,Latest 26 Wks,2463.082,5464.388,3.94,10.727,47.281,128.73,0.00024,0.00038,102628.4167,261037.091,11.568,212.9220263,TOTAL,260922,11,217.24,,45.34,38.92,0.01%
MONTAUDON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,65758200005,MONTAUDON,PINK,750ML,Latest 13 Wks,1278.507,4569.277,2.012,9.235,24.148,110.821,0.00022,0.00038,58113.95455,261185.275,10.573,120.9218765,TOTAL,260997,11,163.24,,38.65,38.03,0.01%
MONTAUDON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,65758200005,MONTAUDON,PINK,750ML,Latest 4 Wks,62.99,538.42,0.083,0.876,1,10.512,0.00003,0.00014,20996.66667,261443.248,1,62.99,TOTAL,261123,2,86.48,,35.37,38.07,0.01%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,327582883624,LOUIS ROEDERER,WHITE,1.5L,Latest 52 Wks,22488.1,17623.41,27.667,21.833,166,131,0.00015,0.00013,1499206.667,260960.495,17,1322.829412,TOTAL,260885,17,1338.71,,51.99,54.49,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,327582883624,LOUIS ROEDERER,WHITE,1.5L,Latest 26 Wks,2609.58,3785.09,3,4.333,18,26,0.0001,0.00011,260958,261037.091,8,326.1975,TOTAL,260922,8,338.7,,38.32,33.58,0.01%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,327582883624,LOUIS ROEDERER,WHITE,1.5L,Latest 13 Wks,1449.7,1749.88,1.667,2,10,12,0.00009,0.00009,161077.7778,261185.275,4,362.425,TOTAL,260997,5,269.95,,39.19,35.99,0.01%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,327582883624,LOUIS ROEDERER,WHITE,1.5L,Latest 4 Wks,419.91,689.95,0.5,0.833,3,5,0.00007,0.00007,59987.14286,261443.248,2,209.955,TOTAL,261123,1,319.94,,39.49,35.99,0.00%
BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,827582876981,BILLECART-SALMON,WHITE,375ML,Latest 52 Wks,22294.22,12987.07,24.083,16.042,578,385,0.00016,0.00016,1393388.75,260960.495,17,1311.424706,TOTAL,260885,17,1291.66,,38.96,35.99,0.00%
BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,827582876981,BILLECART-SALMON,WHITE,375ML,Latest 26 Wks,11649.06,4246.82,12.25,4.917,294,118,0.00015,0.00008,776604,261037.091,13,896.0815385,TOTAL,260922,14,951.76,,56.36,56.00,0.05%
BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,827582876981,BILLECART-SALMON,WHITE,375ML,Latest 13 Wks,4902.77,2951.18,5.125,3.417,123,82,0.00013,0.00006,377136.1538,261185.275,9,544.7522222,TOTAL,260997,9,596.74,,54.69,60.15,0.04%
BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,827582876981,BILLECART-SALMON,WHITE,375ML,Latest 4 Wks,1271.69,935.74,1.292,1.083,31,26,0.0001,0.00005,127169,261443.248,6,211.9483333,TOTAL,261123,5,451.88,,56.81,60.59,0.02%
HOSTOMME SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,376006358761,HOSTOMME,WHITE,750ML,Latest 52 Wks,22238.11,23092.94,34.417,33.833,413,406,0.00062,0.00066,358679.1935,260960.495,132,168.4705303,TOTAL,260885,132,166.08,,58.63,59.99,0.01%
HOSTOMME SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,376006358761,HOSTOMME,WHITE,750ML,Latest 26 Wks,11130.62,7818.7,18.417,10.833,221,130,0.00045,0.00037,247347.1111,261037.091,93,119.684086,TOTAL,260922,93,114.68,,1031.40,999.97,0.00%
HOSTOMME SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,376006358761,HOSTOMME,WHITE,750ML,Latest 13 Wks,5875.25,3504.42,9.75,4.833,117,58,0.00033,0.00021,178037.8788,261185.275,68,86.40073529,TOTAL,260997,59,98.22,,1046.64,999.97,0.00%
HOSTOMME SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,376006358761,HOSTOMME,WHITE,750ML,Latest 4 Wks,1875.25,1559.74,4.167,2.167,50,26,0.00017,0.00011,110308.8235,261443.248,34,55.15441177,TOTAL,261123,22,77.29,,1066.64,999.97,0.00%
TAITTINGER PRESTIGE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,8469250651,TAITTINGER,PINK,375ML,Latest 52 Wks,21835.945,8284.889,19.794,9.002,475.064,216.042,0.00019,0.00014,1149260.263,260960.495,33.176,658.1849831,TOTAL,260885,32,696.22,,,999.97,
TAITTINGER PRESTIGE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,8469250651,TAITTINGER,PINK,375ML,Latest 26 Wks,7929.062,6602.585,8.18,7.416,196.315,177.981,0.00009,0.00009,881006.8889,261037.091,18.007,440.3322041,TOTAL,260922,29,328.48,,62.99,66.13,0.02%
TAITTINGER PRESTIGE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,8469250651,TAITTINGER,PINK,375ML,Latest 13 Wks,1760.76,3078.182,1.853,2.927,44.463,70.253,0.00008,0.00008,220095,261185.275,15.817,111.3207309,TOTAL,260997,15,202.64,,56.84,57.79,0.02%
TAITTINGER PRESTIGE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,8469250651,TAITTINGER,PINK,375ML,Latest 4 Wks,259.95,807.339,0.208,0.985,5,23.645,0.00004,0.00005,64987.5,261443.248,3,86.65,TOTAL,261123,4,51.99,,57.28,58.95,0.02%
PIPER-HEIDSIECK ESSENTIEL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,66750500040,PIPER-HEIDSIECK,WHITE,750ML,Latest 52 Wks,21747.976,8137.451,23.751,10.112,285.011,121.347,0.00036,0.00028,604110.4444,260960.495,44.643,487.1531035,TOTAL,260885,43,513.84,,60.49,59.79,0.01%
PIPER-HEIDSIECK ESSENTIEL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,66750500040,PIPER-HEIDSIECK,WHITE,750ML,Latest 26 Wks,5027.062,8137.451,6.064,10.112,72.767,121.347,0.00012,0.00028,418921.8333,261037.091,18.574,270.6504792,TOTAL,260922,43,154.63,,30.21,14.73,0.02%
PIPER-HEIDSIECK ESSENTIEL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,66750500040,PIPER-HEIDSIECK,WHITE,750ML,Latest 13 Wks,2194.007,6354.176,2.691,7.989,32.289,95.868,0.00009,0.00027,243778.5556,261185.275,8.573,255.9205646,TOTAL,260997,7,210.03,,18.64,14.24,0.01%
PIPER-HEIDSIECK ESSENTIEL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,66750500040,PIPER-HEIDSIECK,WHITE,750ML,Latest 4 Wks,1133.799,1779.146,1.428,2.118,17.141,25.42,0.00009,0.00024,125977.6667,261443.248,8.571,132.2831642,TOTAL,0,0,0,,18.64,11.49,0.01%
BOLLINGER SPECIAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,85216500600,BOLLINGER,WHITE,375ML,Latest 52 Wks,21694.738,16163.513,19.195,13.664,460.672,327.946,0.00033,0.00041,657416.303,260960.495,40.4,536.9984653,TOTAL,260885,40,529.92,,59.99,11.49,0.01%
BOLLINGER SPECIAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,85216500600,BOLLINGER,WHITE,375ML,Latest 26 Wks,5975.911,3106.508,5.712,2.399,137.095,57.572,0.00017,0.00018,351524.1765,261037.091,16.207,368.7240698,TOTAL,260922,17,352.48,,47.95,48.20,0.02%
BOLLINGER SPECIAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,85216500600,BOLLINGER,WHITE,375ML,Latest 13 Wks,2271.657,1423.024,2.212,1.052,53.096,25.241,0.00009,0.00015,252406.3333,261185.275,14.272,159.168792,TOTAL,260997,14,281.25,,44.33,48.38,0.01%
BOLLINGER SPECIAL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,85216500600,BOLLINGER,WHITE,375ML,Latest 4 Wks,1609.76,1304.154,1.576,0.968,37.822,23.241,0.00007,0.00011,229965.7143,261443.248,13.267,121.3356448,TOTAL,261123,1,26.38,,43.89,45.97,0.01%
CHARLES DE CAZANOVE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,89236300002,CHARLES DE CAZANOVE,PINK,750ML,Latest 52 Wks,21419.956,34633.254,40.674,80.013,488.085,960.158,0.00035,0.00076,611998.7429,260960.495,44.007,486.739746,TOTAL,260885,58,403.63,,26.38,58.88,0.00%
CHARLES DE CAZANOVE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,89236300002,CHARLES DE CAZANOVE,PINK,750ML,Latest 26 Wks,4732.012,11325.684,10.152,25.29,121.822,303.484,0.00023,0.00049,205739.6522,261037.091,28.207,167.7602014,TOTAL,260922,40,165.23,,337.52,296.18,0.01%
CHARLES DE CAZANOVE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,89236300002,CHARLES DE CAZANOVE,PINK,750ML,Latest 13 Wks,3141.622,6381.952,6.568,13.88,78.822,166.562,0.00019,0.00037,165348.5263,261185.275,23.272,134.9957889,TOTAL,260997,23,123.24,,293.47,294.54,0.00%
CHARLES DE CAZANOVE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,89236300002,CHARLES DE CAZANOVE,PINK,750ML,Latest 4 Wks,583.87,2695.042,1.083,5.232,13,62.781,0.00005,0.00028,116774,261443.248,4,145.9675,TOTAL,261123,17,96.21,,299.97,310.89,0.00%
NICOLAS FEUILLATTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8858600403,NICOLAS FEUILLATTE,WHITE,750ML,Latest 52 Wks,21275.846,84478.292,56.674,225.362,680.083,2704.345,0.0002,0.00021,1063792.3,260960.495,57.684,368.8344428,TOTAL,260885,57,428.59,,299.97,313.32,0.00%
NICOLAS FEUILLATTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8858600403,NICOLAS FEUILLATTE,WHITE,750ML,Latest 13 Wks,0,11845.995,0,32.811,0,393.737,0,0.00014,0,0,0,0,TOTAL,0,0,0,,40.39,35.23,0.05%
NICOLAS FEUILLATTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8858600403,NICOLAS FEUILLATTE,WHITE,750ML,Latest 4 Wks,0,3372.39,0,9.374,0,112.488,0,0.00008,0,0,0,0,TOTAL,0,0,0,,43.55,35.55,0.03%
NICOLAS FEUILLATTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8858600403,NICOLAS FEUILLATTE,WHITE,750ML,Latest 26 Wks,0,35204.834,0,88.082,0,1056.984,0,0.00017,0,0,0,0,TOTAL,260922,14,29.58,,43.81,35.44,0.02%
VEUVE CLICQUOT LA GR DAME SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175305087,VEUVE CLICQUOT,WHITE,750ML,Latest 52 Wks,20861.631,39397.411,8.942,16.908,107.304,202.897,0.00043,0.00044,485154.2093,260960.495,66.667,312.9229004,TOTAL,260885,66,302.6,,46.08,35.27,0.01%
VEUVE CLICQUOT LA GR DAME SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175305087,VEUVE CLICQUOT,WHITE,750ML,Latest 26 Wks,9075.941,15174.561,4.109,6.658,49.304,79.897,0.00017,0.00033,533878.8824,261037.091,41.481,218.7975459,TOTAL,260922,42,216.94,,76.87,75.59,0.01%
VEUVE CLICQUOT LA GR DAME SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175305087,VEUVE CLICQUOT,WHITE,750ML,Latest 13 Wks,3199.68,11881.751,1.333,5.241,16,62.897,0.00009,0.00021,355520,261185.275,15,213.312,TOTAL,260997,16,229.67,,73.99,75.83,0.01%
VEUVE CLICQUOT LA GR DAME SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175305087,VEUVE CLICQUOT,WHITE,750ML,Latest 4 Wks,999.9,229.98,0.417,0.083,5,1,0.00003,0.00001,333300,261443.248,5,199.98,TOTAL,261123,6,199.98,,,75.99,
PALMES D'OR SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,328294610528,PALMES D'OR,WHITE,750ML,Latest 52 Wks,20679.423,92464.705,9.907,52.044,118.883,624.534,0.0008,0.00223,258492.7875,260960.495,65.93,313.6572577,TOTAL,260885,75,300.33,,,75.99,
PALMES D'OR SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,328294610528,PALMES D'OR,WHITE,750ML,Latest 26 Wks,799.88,44540.027,0.5,24.278,6,291.334,0.00009,0.0007,88875.55556,261037.091,5,159.976,TOTAL,260922,5,159.98,,111.23,102.52,0.02%
PALMES D'OR SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,328294610528,PALMES D'OR,WHITE,750ML,Latest 13 Wks,279.96,41181.906,0.167,22.368,2,268.411,0.00003,0.00066,93320,261185.275,2,139.98,TOTAL,260997,3,173.3,,112.04,105.45,0.00%
PALMES D'OR SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,328294610528,PALMES D'OR,WHITE,750ML,Latest 4 Wks,0,2015.026,0,1.114,0,13.368,0,0.00036,0,0,0,0,TOTAL,0,0,0,,113.29,107.62,0.00%
PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,85283210519,PERRIER JOUET,WHITE,1.5L,Latest 52 Wks,20615.66,20297.75,7.333,7.333,44,44,0.00017,0.00027,1212685.882,260960.495,27.808,741.3571634,TOTAL,260885,25,778.2,,,110.09,
PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,85283210519,PERRIER JOUET,WHITE,1.5L,Latest 26 Wks,10192.07,8750.88,3.667,3.167,22,19,0.0001,0.00016,1019207,261037.091,14,728.005,TOTAL,260922,12,722.6,,38.00,41.74,0.03%
PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,85283210519,PERRIER JOUET,WHITE,1.5L,Latest 13 Wks,5484.59,3364.36,2,1.167,12,7,0.00007,0.00004,783512.8571,261185.275,10,548.459,TOTAL,260997,6,567.12,,37.73,42.45,0.02%
PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,85283210519,PERRIER JOUET,WHITE,1.5L,Latest 4 Wks,2531.83,1939.96,1,0.667,6,4,0.00003,0.00002,843943.3333,261443.248,5,506.366,TOTAL,261123,3,536.99,,37.67,41.90,0.02%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175382930,VEUVE CLICQUOT,WHITE,750ML,Latest 52 Wks,20431.779,61039.667,2.105,83.945,25.258,1007.341,0.00005,0.00026,4086355.8,260960.495,13.126,1556.588374,TOTAL,260885,13,1559.8,,37.73,42.02,0.01%
VEUVE CLICQUOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8175382930,VEUVE CLICQUOT,WHITE,750ML,Latest 26 Wks,10200.343,647.64,1.012,1,12.145,12,0.00004,0.00003,2550085.75,261037.091,12.207,835.6142377,TOTAL,260922,12,1672.31,,808.92,60.55,0.01%
DOM PERIGNON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,8175382120,DOM PERIGNON,WHITE,750ML,Latest 52 Wks,20323.337,109415.646,6.381,40.771,76.567,489.252,0.00048,0.00053,423402.8542,260960.495,31.841,638.2757137,TOTAL,260885,32,984.83,,839.88,53.97,0.00%
DOM PERIGNON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,8175382120,DOM PERIGNON,WHITE,750ML,Latest 26 Wks,5299.199,27980.337,1.262,9.426,15.141,113.108,0.00003,0.00044,1766399.667,261037.091,7.568,700.2112844,TOTAL,260922,7,700.4,,839.88,,0.00%
DOM PERIGNON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,8175382120,DOM PERIGNON,WHITE,750ML,Latest 13 Wks,2650.824,21471.5,0.631,6.939,7.574,83.265,0.00003,0.00044,883608,261185.275,7.573,350.0361812,TOTAL,260997,7,699.84,,101.16,102.68,0.02%
DOM PERIGNON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,8175382120,DOM PERIGNON,WHITE,750ML,Latest 4 Wks,0,12005.54,0,3.833,0,46,0,0.00005,0,0,0,0,TOTAL,261123,7,349.99,,103.06,106.74,0.01%
LANSON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,69274300392,LANSON,PINK,375ML,Latest 52 Wks,20026.846,19022.197,20.375,22.42,489.008,538.085,0.00074,0.00077,270633.0541,260960.495,139.952,143.0979622,TOTAL,260885,140,148.72,,98.99,109.86,0.01%
LANSON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,69274300392,LANSON,PINK,375ML,Latest 26 Wks,6688.387,10454.81,6.337,12.25,152.098,294,0.00038,0.00051,176010.1842,261037.091,74.049,90.32379911,TOTAL,260922,82,90.29,,105.70,112.89,0.00%
LANSON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,69274300392,LANSON,PINK,375ML,Latest 13 Wks,2637.92,5126.55,2.417,6.042,58,145,0.00015,0.00039,175861.3333,261185.275,33,79.9369697,TOTAL,260997,48,79.42,,338.98,333.08,0.01%
LANSON SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,69274300392,LANSON,PINK,375ML,Latest 4 Wks,545.88,1479.33,0.5,1.75,12,42,0.00004,0.00014,136470,261443.248,9,60.65333333,TOTAL,261123,14,72.41,,340.26,338.19,0.01%
DRAPPIER SPK CHAMPAGNE WHITE WHITE EXTRA BRUT FRANCE 750ML,337582848560,DRAPPIER,WHITE,750ML,Latest 52 Wks,20010.714,8387.4,25.804,12.546,309.645,150.551,0.00021,0.00016,952891.1429,260960.495,38.252,523.1285684,TOTAL,260885,60,382.6,,342.98,340.63,0.00%
DRAPPIER SPK CHAMPAGNE WHITE WHITE EXTRA BRUT FRANCE 750ML,337582848560,DRAPPIER,WHITE,750ML,Latest 26 Wks,11654.487,6590.437,13.864,9.823,166.372,117.873,0.00021,0.00015,554975.5714,261037.091,38.346,303.9296667,TOTAL,260922,38,304.44,,346.65,339.98,0.00%
DRAPPIER SPK CHAMPAGNE WHITE WHITE EXTRA BRUT FRANCE 750ML,337582848560,DRAPPIER,WHITE,750ML,Latest 13 Wks,10769.762,4826.798,12.536,7.15,150.431,85.801,0.00021,0.00015,512845.8095,261185.275,38.507,279.6832264,TOTAL,260997,38,303.48,,69.16,63.10,0.01%
DRAPPIER SPK CHAMPAGNE WHITE WHITE EXTRA BRUT FRANCE 750ML,337582848560,DRAPPIER,WHITE,750ML,Latest 4 Wks,0,3130.737,0,4.508,0,54.093,0,0.00015,0,0,0,0,TOTAL,261123,16,59.99,,73.98,60.74,0.00%
DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,8941936302,DELAMOTTE,WHITE,750ML,Latest 52 Wks,19871.222,56473.036,16.401,45.524,196.812,546.289,0.00097,0.00148,204857.9588,260960.495,53.903,368.6477933,TOTAL,260885,55,365.31,,69.99,59.11,0.00%
DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,8941936302,DELAMOTTE,WHITE,750ML,Latest 26 Wks,5775.51,16290.853,4.667,12.663,56,151.959,0.00037,0.00085,156094.8649,261037.091,25,231.0204,TOTAL,260922,24,257.64,,69.99,74.99,0.00%
DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,8941936302,DELAMOTTE,WHITE,750ML,Latest 13 Wks,2871.83,8002.242,2.333,6.123,28,73.475,0.00016,0.00041,179489.375,261185.275,12,239.3191667,TOTAL,260997,15,224.39,,194.49,194.10,0.03%
DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,8941936302,DELAMOTTE,WHITE,750ML,Latest 4 Wks,319.95,864.92,0.25,0.667,3,8,0.00005,0.00013,63990,261443.248,2,159.975,TOTAL,261123,4,184.98,,186.72,194.26,0.02%
POL ROGER WNSTN CHRCHLL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8974432006,POL ROGER,WHITE,750ML,Latest 52 Wks,19846.059,19004.27,4.873,5.333,58.474,64,0.00031,0.0004,640195.4516,260960.495,36.893,537.9356246,TOTAL,260885,38,543.72,,204.15,190.78,0.01%
POL ROGER WNSTN CHRCHLL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8974432006,POL ROGER,WHITE,750ML,Latest 26 Wks,1760.83,9191.54,0.5,2.583,6,31,0.00006,0.00018,293471.6667,261037.091,4,440.2075,TOTAL,260922,4,440.21,,199.98,186.99,0.00%
POL ROGER WNSTN CHRCHLL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8974432006,POL ROGER,WHITE,750ML,Latest 13 Wks,299.97,3099.8,0.083,0.833,1,10,0.00001,0.00009,299970,261185.275,1,299.97,TOTAL,260997,3,499.95,,476.76,458.73,0.01%
POL ROGER WNSTN CHRCHLL SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8974432006,POL ROGER,WHITE,750ML,Latest 4 Wks,0,1239.92,0,0.333,0,4,0,0.00007,0,0,0,0,TOTAL,261123,1,299.97,,481.73,459.46,0.00%
DELAMOTTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8941911113,DELAMOTTE,WHITE,750ML,Latest 52 Wks,19437.456,21810.988,12.757,14.68,153.087,176.165,0.00076,0.0007,255756,260960.495,78.745,246.8405105,TOTAL,260885,79,246.89,,486.11,463.38,0.00%
DELAMOTTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8941911113,DELAMOTTE,WHITE,750ML,Latest 26 Wks,7253.231,5293.09,4.796,3.75,57.553,45,0.00046,0.00038,157678.9348,261037.091,21.525,336.9677584,TOTAL,260922,70,192.15,,536.99,467.21,0.00%
